text,label
روی‌هم‌رفته می‌تو گف دوربین فیلم‌بردار JVC مدل GZ-HD ۳ دوربین کیفیت کار راض خواهید_بود .,2
یک‌قد مانده دوربین کاملا حرفه توجه قیمت انتخاب مناسب اونا می‌خو حرفه بشن عکاس,2
همچنین دکمه مخصوص ک زیاد کردن صدا لبه سم راس پور micro USB لبه سم چپ قرار دارد .,1
یه سر معایب داره گف واسه کسا قصدخریدشو دارن بگ .,0
معتاد میشین نقصا دق نمیکنین مجبورین گوش نخرین بدین,0
نوع اول هنگا شرک LG هیتاچ طراحی‌شده توسط فعال کم نویز قابل شنیدن محیط ایجاد می‌کرد .,0
یک به گوشی حال حاضر .,2
ول صفحه‌کلید QWERTY کشو می‌تواند تفاوت بین Xperia Pro دیگر خانواده ایجاد کند .,1
من اولین بار دار سا دیج کالا خرید می‌کن بدون اینکه بخوا بر تو بازار بگرد گوش رو انتخاب کرد فقط توجه مطالب شما دوس نوشته_بودید دیج کالا مورد گوش نوشته_بود حتما حتما بعد استفاده گوش میا مورد نقاط ضعف قوت می‌نویس .,1
یک‌بار شارژ کامل تبل داک می‌توانید خیال آسوده ماجراجوئ دل طبیع بروید تعطیل آخر هفته همراه تبل لذ ببرید .,2
شما می‌توانید هر سوال خواستید صور کلام شفاه ( زب انگلیس ) گوش بپرسید جواب دریاف نمایید .,1
درسته قیمت بالاس ول اصلا قابل‌مقایسه برند دیگه نیس .,2
صورت نظر طول کاملا بلند .,1
۱ تبدیل نقطه‌ضعف IOS حت نسخه جدید ۶ شده_اس .,0
درسته صفحه نما اون کم کوچک گوشی سطح امک هتس ول می‌ارزه قیم .,2
من دا SII ضرر زیاد رد کرد رف .,0
به‌روز رسان : تست انجا داد متوجه پیشرف چشمگیر کیف تصاویر دوربین نسب مدل ۶۰۰ D شد .,2
• طراح ساخ بدنه خارج E ۱ - ۵۳۱ کاملا پلاستیک براق مشک ساخته‌شده ول هنگامی‌که دستگاه باز می‌کنید ، ترکیب رنگ نقره مشک مواجه خواهید_شد طور استراحتگاه مچ دس کاملا نقره بوده ول کیبورد قسمت بالا ، مشک  هستند .,1
حساس لمس نمایشگر کاملا عالیس .,2
دستگاه هیچ ایراد نداره فقط یک باید مواظب قاب پشت گوش باشید یه ک خ پذیر هس .,2
۲ - عد وجود رابط کابل USB انتقال .,0
طرف دیگر وقتی‌که گوش تقویت‌کننده صدا خارج متصل می‌کنید مشاهده خواهید_کرد صدا خوب برخوردار خواهیم_بود .,2
یعن مشکل کمک فوکوس دست وجود ندارد قسمت عنو مثال اشیا کنترل به فوکوس بزرگ نمی‌شوند .,0
من ۱ ماه پ دیج کالا خرید .,1
جالب نکته مثب طراح هس کوچک شدن گوشه ، حسگر تبل برخورد اشتباه دس صفحه نمایشگر رو تشخیص می‌دهد .,2
استفاده ممتد گوش حدودا می‌توانید نمایید استفاده اینترن سرع LTE ، باتر ب چند دوا نمی‌آورد احتیاج پیدا .,0
کیف دوربین جزو چند دوربین بر بازار قرار میگیره گوش خوب دس جا میگیره کار کردن با بسیار لذ بخشه لحاظ نرم‌افزار همون موقع خرید صور فکتور آندروید ۴.,2
رزولوشن سنسور تصویر آن هرچند خیل بالا ارائه نمی‌دهد ول هر صور کمپان تصم گرفته خروج Full HD داشته_باشند .,0
گوش جالبیه .,2
سلا دوس عزیز خیل سرچ کرد دوربینو خرید واقعا عکس‌بردار محیطا کم‌نور تاریک وقت رو عکس می‌کن کیفیت خیل پایینه مثل نقاش آبرنگ میمونه,0
دوربین واقعا عالی هس .,2
دوربین نظر ۵ مگاپیکسل واقع . نیس,0
مجموع می‌توان بگو سامسونگ صفح نمایش فرا انتظار ما لپ‌تاپ ارزان‌قیم ، ساخ سر ۳ استفاده کرده_اس .,2
من ۱۰ روز می‌شه دوربینو خرید .,1
مجموع من فکر می‌کن هر کس قصد خرید داره می‌خواد محصول امتح کنه از راض باشه حتما گوش رو بخره .,2
همانند iPhone ۵ ، نرم‌افزار Siri دستگاه نیز می‌تواند کلیه سوال شما پاسخ داده ، شما پیغام متن ارسال کرده حت قرار ملاقات شما مدیر کند .,1
من نمی‌خوا برند خاص دفاع کن اونو بکوب ول بخوا یه جمع‌بند کن گوش کلا محصول apple چند وقت ( شاید یک ۲ سال ) هس دیگه به نیستن .,0
ادامه توضیح درباره A ۳۴۰۰ می‌پرداز .,1
محصول آخرین محصول تولید شرک سون زمینه تکنولوژ دوربین نیمه حرفه خانگ دوس درمورد مزایا دوربین مطالب زیاد وجود دارد من اینجا بررس معایب می‌پرداز : ۱ -متاسفانه عکس گرفته‌شده دوربین کم قرمز می‌زند ۲ -عکس فلا مستق گرفته_شوند سایه سفید دارد .,0
نظر مناسب ایر نیس ضخام زیاد صفحه کوچیک صد صد Xperia Ion جایزه طراح برده سال ۲۰۱۲ خیل خوشگل کیف هس صفحه بزرگتر داره ارز خرید بیشتر داره .,2
علاوه ، پورت شبکه Ethernet FireWire نیز حذف شده‌اند ول عوض پورت پرسرع USB ۳ ٫ ۰ Thunderbolt وجود دارند .,2
چقدر شبیه سر سون آلفا نکسه !,1
البته حال حاضر XBOX ۳۶۰ دو مدل درایو مختلف عرضه می‌شود هر دارا میان‌افزار مخصوص می‌باشند .,1
بله تعداد پیکسل بالاس .,1
ارز قیم نداره .,0
آینده شاید بخرم .,2
ول من اسل ب قبول دار .,1
اچ ت س گوش ثاب کرد وقت شرکتا دیگه داشتن گوش هاشونو وارد بازار می‌کردن نقشه شوم براشون داشته .,1
بنابراین P ۵۲۰ بالا مقدار ندارد,0
بهتره جا خرید یه گوش سیصد تومن یه آیپاد یه گوش ارزون بخرید !,1
من مشکل باتر دا .,0
شک نکنید به گزینه ..,2
دوربین گوش نیز دوربین متوسط کاربردیس .,2
اگه تنظ منوال اصلا پیشنهاد نمی‌کن .,0
هارددیسک سنت HDD بسیار ارزان SSD می‌باشند ول همین امر باعث شده سرع Sleekbook بسیار پایین آلترابوک باشد .,0
توانا زو کاملا حال واید میلی نه خوب خیل بد .,0
امیر من فقط عیب هارو دید تقریبا همه‌جا به اشاره‌شده من تحقیق کرد پنس مخصوص میشه نانو سیم‌کار درس ( سیم‌کار معمول ) من می‌خواه xperia v بخر ، چیز ایفون نداره ول v داره ip ۵۷ ( ضد ) ۴ ( نسل ۴ باند بعض جا نوشته ایفون gداره ) وnfc,0
میز دوا باطر گوش میتونس به باشه امتیاز من گوش ۹ ٫ ۶ ۱۰,2
طور کل ، سه هسته موجود پردازنده صور مواز فرکانس ۲ / ۳ گیگاهرتز فعال می‌کنند عامل باعث افزا کارآ واحد پردازش محاسب پیچیده_می‌شود .,2
پ PadFone ۲ شکاف قرارگیر گوش طراحی‌شده گوش قرار می‌گیرد هیچ درب محافظ وجود ندارد .,1
طراح فوق‌العاده روک فلز ، امک امنیت بسیار بالا پورت فراو ، مدل ۱۵ ٫ ۶ اینچ HP ۴۵۴۰ s لپ‌تاپ ایده آل مدیر ، مهندسین مجموع کاربر ادار تبدیل کرده_اس .,2
همراه دوربین باتر لیتیوم-یون NP-FV ۵۰ نیز همراه شده قسم پ دوربین وارد می‌شود .,1
طراح مدل جدید طرز چشمگیر نسب مدل سال گذشته باریک سبک شده_اس .,2
گوش واقعا عالیه .,2
تبل بسیار عال خو دستیه من خود ۵ ماه دارم همین سا خرید کیف بسیار بالا تو ساخت استفاده‌شده تو اجرا برنامه ک نمیاره عکسا خوب اینکه دوربینه پایین داره میشه با گرف هرک میخواد بخره شک نکنه دستگاه خوبیه,2
نقاط ضعف گوش آیفون ۵: ۱ - بد بودن باطر بسیار آزار دهنده .,0
مدل جدید ۷۰۰ d کانن تازگی بازار اومده تفاو چندان مدل ۶۵۰ d نداره فقط نسخه بروز شده همون ۶۵۰ d هس نظر من توجه مقایسه بین ۶۵۰ ۶۰ d کانن کرد کسان فیلمبردار میخو نظر گزینه بهتر میاد توجه پردازشگر digic ۵,2
صفحه نما می‌رس مز اصل تبل دیگر تبلت موجود بازار یعن صفحه نما .,2
اون رو یک دوس معرف کرد اون تهیه کرد با کار کرد .,1
لنز فاصله کانون ۲۴ میلی بسیار واید می‌باشد راحت می‌تواند مید دید بسیار گسترده پوش دهد راحت بتوانید کادر عکس چشم‌انداز گسترده طبیع بگیرید .,2
من گوش رو یه هفته میشه خرید digikala رو آندروئید ۴ ٫ ۰.۴ صور پیش‌فرض نصب ، کیف صفحه نمایش حرف نداره واقعا عالیه ، دوربین معلومه باطر دوا خوب داره ، نظر من گوش کاملیه ، ر میخوره عکس فیلم رو عال نشون میده صفحه بزرگ داره تکنولوژ پیشرفته sony bravia,2
طراح بسیار حرفه بوده مواد ساخ اولیه نیز بسیار کیف هستند .,2
یه همچین گوش حداقل یه cpu ۸۰۰ Mh نیاز داره .,1
باتر تامین انرژ مورد نیاز گوش باتر لیتیو یون ۱۵۰۰ میل آمپر رو قرار داده‌شده نظر نمی‌آید کمبود خاص نظر شارژ ده احساس نمایید .,1
سلا من پیشنهاد یک دوستا دوربین رو خریدار کرد .,1
نظر بنده زو مه نیس sx ۴۰ رو خریدار کرد فکر می‌کن سر باشه باید دید تو عمل چیکار میکنه,1
میگن یه تبل حساب .,2
صفحه نما عال هس .,2
فقط تو امک جدید مثل panorama .,2
همین دلیل سامسونگ طراح دس نزده مدل جدید نیز ه ابعاد ارائه نموده_اس .,1
. صفحه نما پردازنده خیل کمه .,0
گرافیک فوق‌العاده همراه دوربین فوق‌العاده گوش کیف ۸ مگاپیکسل فیلمبردار فول اچ د دیگر نیاز دوربین عکاس فیلمبردار نخواهید_دا .,2
ضمن نظر ابعاد ، X-Pro ۱ کاملا X ۱۰۰ بزرگ سنگین ظاهر کاملا جد حرفه‌ای دارد .,2
هرچند آداپتور سنت AC همراه دوربین می‌باشد ، ول می‌توانید طریق کابل USB اتصال رایانه نیز باتر دوربین شارژ کنید .,1
البته طراح ساخ جمع جور سبک CX ۱۹۰ یک جذابیت می‌باشد ول وقت دس می‌گیرید مقدار پلاستیک غیر محک نظر می‌رسد .,0
